5460, -47.118149 0. 72.263809 -44.361481;
5470, -51.28532 73.895149 85.437386 -28.861303;
5480, -47.470051 75.492538 84.224533 -31.062016;
5490, -45.26165 76.198891 80.688362 -39.060539;
5500, -45.405796 0. 72.793121 -43.016521;
5510, -47.202087 0. 71.927391 -42.443584;
5520, -54.680443 0. 49.667065 -67.097549;
5530, -45.182972 0. 78.435379 -36.616341;
5540, -39.9897 0. 87.042061 -31.725248;
5550, -39.169292 0. 87.039543 -31.727232;
5560, -39.612663 72.118034 79.778862 -51.607506;
5570, -41.725708 0. 80.248558 -40.998619;
5580, -43.158226 0. 83.634811 -35.147785;
5590, -42.92527 0. 87.267166 -31.914804;
5600, -41.873425 0. 87.387726 -37.361629;
5610, -41.170288 0. 89.276611 -41.503963;
5620, -40.884727 0. 92.469955 -34.14119;
5630, -40.963863 0. 93.997833 -30.598644;
5640, -24.439072 0. 92.296143 -27.57407;
5650, -17.268414 0. 96.598328 -25.662628;
5660, -13.820502 0. 102.102867 -19.264286;
5670, -13.133058 0. 100.574997 -22.346159;
5680, -13.989005 0. 99.651375 -25.747564;
5690, -16.283672 0. 94.176422 -33.26292;
5700, -17.572893 0. 91.779755 -40.820587;
5710, -18.897697 0. 99.202225 -20.782913;
5720, -16.73354 0. 99.286293 -22.156376;
5730, -14.061564 0. 95.660141 -27.72131;
5740, -13.538037 0. 95.674095 -31.313978;
5750, -14.046077 0. 95.771393 -32.220295;
5760, -15.019711 0. 94.453926 -34.626358;
5770, -15.760738 0. 92.881416 -40.751984;
5780, -15.988856 0. 92.411057 -37.930668;
5790, -16.075605 0. 91.603134 -43.660133;
5800, -16.80242 0. 84.346085 -44.947681;
5810, -19.949732 0. 78.812401 -42.106556;
5820, -27.274277 0. 79.034966 -36.533459;
